DistrictNo,DistrictNameThai,DistrictNameEnglish,DistrictMOI_ID,DistrictOffice,DistrictGoverningAgency,DistrictGoverningAgencyCodeCitizenInfo,TopExecutivePosition,TopExecutivePositionandDistrict,ProvinceMOI_ID,ProvinceNameThai,RegionID,RegionName,ProvincialClusterID,ProvincialClusterName
840,อำเภอละอุ่น,La-un District,8502,ที่ว่าการอำเภอละอุ่น,ที่ทำการปกครองอำเภอละอุ่น,0112140385020,นายอำเภอ,นายอำเภอละอุ่น,85,จังหวัดระนอง,2,ภาคใต้,22,กลุ่มจังหวัดภาคใต้ฝั่งอันดามัน
841,อำเภอกะเปอร์,Kapoe District,8503,ที่ว่าการอำเภอกะเปอร์,ที่ทำการปกครองอำเภอกะเปอร์,0112140385030,นายอำเภอ,นายอำเภอกะเปอร์,85,จังหวัดระนอง,2,ภาคใต้,22,กลุ่มจังหวัดภาคใต้ฝั่งอันดามัน
842,อำเภอกระบุรี,Kra Buri District,8504,ที่ว่าการอำเภอกระบุรี,ที่ทำการปกครองอำเภอกระบุรี,0112140385040,นายอำเภอ,นายอำเภอกระบุรี,85,จังหวัดระนอง,2,ภาคใต้,22,กลุ่มจังหวัดภาคใต้ฝั่งอันดามัน
843,อำเภอสุขสำราญ,Suk Samran District,8505,ที่ว่าการอำเภอสุขสำราญ,ที่ทำการปกครองอำเภอสุขสำราญ,0112140385050,นายอำเภอ,นายอำเภอสุขสำราญ,85,จังหวัดระนอง,2,ภาคใต้,22,กลุ่มจังหวัดภาคใต้ฝั่งอันดามัน
844,อำเภอเมืองชุมพร,Mueang Chumphon District,8601,ที่ว่าการอำเภอเมืองชุมพร,ที่ทำการปกครองอำเภอเมืองชุมพร,0112140386010,นายอำเภอ,นายอำเภอเมืองชุมพร,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
845,อำเภอท่าแซะ,Tha Sae District,8602,ที่ว่าการอำเภอท่าแซะ,ที่ทำการปกครองอำเภอท่าแซะ,0112140386020,นายอำเภอ,นายอำเภอท่าแซะ,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
846,อำเภอปะทิว,Pathio District,8603,ที่ว่าการอำเภอปะทิว,ที่ทำการปกครองอำเภอปะทิว,0112140386030,นายอำเภอ,นายอำเภอปะทิว,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
847,อำเภอหลังสวน,Lang Suan District,8604,ที่ว่าการอำเภอหลังสวน,ที่ทำการปกครองอำเภอหลังสวน,0112140386040,นายอำเภอ,นายอำเภอหลังสวน,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
848,อำเภอละแม,Lamae District,8605,ที่ว่าการอำเภอละแม,ที่ทำการปกครองอำเภอละแม,0112140386050,นายอำเภอ,นายอำเภอละแม,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
849,อำเภอพะโต๊ะ,Phato District,8606,ที่ว่าการอำเภอพะโต๊ะ,ที่ทำการปกครองอำเภอพะโต๊ะ,0112140386060,นายอำเภอ,นายอำเภอพะโต๊ะ,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
850,อำเภอสวี,Sawi District,8607,ที่ว่าการอำเภอสวี,ที่ทำการปกครองอำเภอสวี,0112140386070,นายอำเภอ,นายอำเภอสวี,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
851,อำเภอทุ่งตะโก,Thung Tako District,8608,ที่ว่าการอำเภอทุ่งตะโก,ที่ทำการปกครองอำเภอทุ่งตะโก,0112140386080,นายอำเภอ,นายอำเภอทุ่งตะโก,86,จังหวัดชุมพร,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
852,อำเภอเมืองสงขลา,Mueang Songkhla District,9001,ที่ว่าการอำเภอเมืองสงขลา,ที่ทำการปกครองอำเภอเมืองสงขลา,0112140390010,นายอำเภอ,นายอำเภอเมืองสงขลา,90,จังหวัดสงขลา,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
853,อำเภอสทิงพระ,Sathing Phra District,9002,ที่ว่าการอำเภอสทิงพระ,ที่ทำการปกครองอำเภอสทิงพระ,0112140390020,นายอำเภอ,นายอำเภอสทิงพระ,90,จังหวัดสงขลา,2,ภาคใต้,21,กลุ่มจังหวัดภาคใต้ฝั่งอ่าวไทย
